,beat_num,tot_pop,white_nothisp,black_nothisp,tot_hisp,year
4971,225,3565,10.2,2568,25.2,1998
4972,231,2222.6,8.4,1689,13.6,1998
4973,232,4428.4,15.2,3020.6,14.4,1998
4974,233,9055,1809.2,4780.8,187.2,1998
4975,234,12226.8,4635.8,4547.2,467.6,1998
4976,235,9707.8,4890.6,1893.4,255.4,1998
4977,311,4047.8,25.6,2788.8,22.2,1998
4978,312,5862.6,16.6,3928.2,32,1998
4979,313,7176.4,121.2,4895.2,37.4,1998
4980,314,6346.6,404,4385,58.8,1998
4981,321,9403.8,32.6,6772.2,54.2,1998
4982,322,5830.2,15.8,4344.8,22.4,1998
4983,323,9237.8,26.8,7215.4,56.2,1998
4984,324,9084.8,42.4,6627.6,40.8,1998
4985,331,11446.2,1219.8,7743.6,126.8,1998
4986,332,7831,109,5707.8,39,1998
4987,333,5216.6,54.8,3999,33.2,1998
4988,334,9592.4,288.6,7391.6,107.6,1998
4989,411,7008.6,25.6,5339.4,24.2,1998
4990,412,12722,109,10231,51.2,1998
4991,413,11673.6,146.6,9049.4,132,1998
4992,414,13183.4,107.2,10329.6,82.4,1998
4993,421,12833.4,133,9124.6,148.4,1998
4994,422,7583.6,237,4805.6,509.4,1998
4995,423,17309,651.6,8114,3823.2,1998
4996,424,10606.6,479.8,2706.6,4133.4,1998
4997,431,12670.8,1066.6,6414.4,2157.6,1998
4998,432,18116.4,4891,134.6,8153.4,1998
4999,433,14810.8,8438.4,85.6,3140,1998
5000,434,4013.4,283.4,1156,1532.2,1998
5001,511,17187.4,103.2,13488.4,64.4,1998
5002,512,10548.8,70.6,7728.4,57.4,1998
5003,513,9672.2,62.6,7088.8,55.4,1998
5004,522,9825,43.8,6981.6,65.6,1998
5005,523,13388.6,113,9854.2,53.8,1998
5006,524,10450.6,83.4,7758.8,100.4,1998
5007,531,5764,743.4,2996.2,528.8,1998
5008,532,8799.2,163,5118.6,1000.6,1998
5009,533,8882.4,62.4,5416.2,108.8,1998
5010,611,10235.6,56.8,7760.6,34.8,1998
5011,612,10627.4,29,7845.2,59.2,1998
5012,613,9800.6,40.4,7488.8,29.4,1998
5013,614,11315.6,210.4,8697.4,38.8,1998
5014,621,8572.2,29.6,6167.6,20.8,1998
5015,622,4048.6,21,3069.6,16,1998
5016,623,6827.4,28.6,5533.6,26.8,1998
5017,624,9830,60.6,7456.6,33,1998
5018,631,10438.4,44.8,8159.2,45,1998
5019,632,11103.8,36.6,9042.2,48.2,1998
5020,633,7858.2,29.4,6142.6,45.6,1998
5021,634,5535,10,4193.6,19.4,1998
5022,711,7066,44.8,5103,22.4,1998
5023,712,7589.8,28.8,5409.8,47.6,1998
5024,713,7609.8,35,5499.4,49.8,1998
5025,714,4586.4,15.6,3250.6,31.4,1998
5026,715,5495.8,26.8,3900.8,72.8,1998
5027,722,5187.4,19.2,3539.4,36.4,1998
5028,723,5848.4,12.6,4165.2,21.6,1998
5029,724,5526.2,18.6,3916.2,33.2,1998
5030,725,6650.4,16,4744.6,33.8,1998
5031,726,6543.2,25.4,4678.2,28.2,1998
5032,731,5563.6,23.2,4109,22,1998
5033,732,5359.8,16,3737.2,23.6,1998
5034,733,6655.2,14.8,4761,42.4,1998
5035,734,5824.8,84.6,4166,33,1998
5036,735,8037,39.4,5736.4,30,1998
5037,811,21740.8,16228.4,81.6,1629.4,1998
5038,812,15091.8,10803.2,31.2,1454.2,1998
5039,813,19334.6,10747.6,72,3972.6,1998
5040,814,11505.8,4677.4,2769.4,1186.2,1998
5041,815,14609.4,7485,116.6,3470.4,1998
5042,821,8920.4,3167.4,49.6,3297,1998
5043,822,18531,5151.4,162.4,7722.2,1998
5044,823,21689,4612,2068.6,8084.2,1998
5045,824,14747.6,1932.4,1891.8,6256,1998
5046,825,9449.6,650.2,4422,1430.8,1998
5047,831,14830.4,3155.6,3876.6,3196.8,1998
5048,832,9462.8,621.6,5705.8,337.2,1998
5049,833,17120,7077.8,661.2,4889.8,1998
5050,834,21876.2,11204.2,2702.8,2250.6,1998
5051,835,17242.2,3742.4,7944,987,1998
5052,911,11700.2,1927.2,1364.8,5041,1998
5053,912,14703,4316.8,63.6,5794.6,1998
5054,913,15524,5221,134,4128.4,1998
5055,914,16249,3613.4,372.2,1106.8,1998
5056,915,12145.6,5587,1021.2,1803.6,1998
5057,921,13265.8,3014.8,22.4,5992.4,1998
5058,922,16003.8,3754,46.6,7157,1998
5059,923,14163.8,2461.2,196.2,6897.6,1998
5060,924,8893.6,802.2,57,5291.4,1998
5061,925,6820,2970.6,1582.6,600.6,1998
5062,931,12547.6,1139.8,753.8,6489.6,1998
5063,932,9170.8,339.4,4934.2,1068.8,1998
5064,933,8455.6,550.4,1898,3227.4,1998
5065,934,7443.2,90.4,4937.8,238.4,1998
5066,935,4028,552.4,2200.8,191.4,1998
5067,1011,7150.6,26.6,4904.8,46.8,1998
5068,1012,7004.2,15.8,4920.8,30.6,1998
5069,1013,12383.6,280.6,2042.2,6656.8,1998
5070,1014,6735.4,67.6,4717,58.6,1998
5071,1021,6056.4,27.4,3925,22.4,1998
5072,1022,6843.6,137,3924.8,791,1998
5073,1023,6810.2,199.2,1329.8,3121.2,1998
5074,1024,13765.2,238.8,1603.2,7809,1998
5075,1031,21943,927.2,70.2,14601.8,1998
5076,1032,13006.2,382.6,95,8706.4,1998
5077,1033,15747.8,741.2,3510.2,7978.8,1998
5078,1034,16669.6,1672,2831.2,8314.6,1998
5079,1111,9814.2,337.6,5365.8,1171,1998
5080,1112,9016.8,124,5415.6,756,1998
5081,1113,5020.6,16.4,3650.6,18.4,1998
5082,1114,2760.4,16.4,1909.8,22.2,1998
5083,1115,4246.8,9,2968,16,1998
5084,1121,8119.4,139.2,4645.6,977.4,1998
5085,1122,6535.4,47.4,4608.4,34.2,1998
5086,1123,5281.2,35.4,3766.4,32,1998
5087,1124,3233.8,30.2,2234.2,23.4,1998
5088,1125,3964.2,7.2,2705.8,13.6,1998
5089,1131,4667,21,3360.6,13.6,1998
5090,1132,6525,19.2,4566.6,27.2,1998
5091,1133,7402,45.8,5047.2,47.2,1998
5092,1134,3937.4,31.8,2870,23.2,1998
5093,1135,4842.8,235.4,2627.8,707.2,1998
5094,1211,10629.6,1907.8,1033.4,4820.6,1998
5095,1212,12290.4,6526,229.6,3104.4,1998
5096,1213,9808.2,3217.6,1267.2,3359.6,1998
5097,1214,3240,1972,406.4,438.4,1998
5098,1215,8685,2913.6,443.8,3540.6,1998
5099,1221,9524.4,3361.6,737.8,3292,1998
5100,1222,4134.6,92.6,2925,51.8,1998
5101,1223,4237.8,67.4,2766,51.4,1998
5102,1224,3190,939.6,1688.6,93.6,1998
5103,1225,6141.2,715.4,2156.6,1128.8,1998
5104,1231,10898.6,3752,2903.2,671.2,1998
5105,1232,6256.8,2046.8,1960.8,454.8,1998
5106,1233,10531.8,254.2,3756.4,3650.6,1998
5107,1234,18514.4,1069.2,112.4,12041,1998
5108,1235,12157,1131.6,251.6,7642.8,1998
5109,1411,14555.6,3873.2,313,6855.4,1998
5110,1412,13230.8,2979.4,327.6,6182.2,1998
5111,1413,12923.2,2440.4,704.2,6482.2,1998
5112,1414,9901.4,2251.6,560.4,4741,1998
5113,1421,13004,1367.4,795.4,6865.4,1998
5114,1422,14079.4,763.8,1334.2,7521.2,1998
5115,1423,9818.8,1000.6,1218.4,4726.4,1998
5116,1424,8034.8,3908.8,907.2,2032,1998
5117,1431,9486.4,2417.4,219,4630.4,1998
5118,1432,7625.8,4040.8,138,2243.8,1998
5119,1433,9280.2,3558,248.4,3605,1998
5120,1434,10154.4,4963,293.2,3087.4,1998
5121,1511,9083,169.4,6384.8,79.2,1998
5122,1512,6429.6,161.4,4601,51,1998
5123,1513,6306.6,743,3370,447,1998
5124,1522,9965.4,67.6,7053.4,54.2,1998
5125,1523,7232.4,79.4,4893.8,58.6,1998
5126,1524,8431,88.4,5937.4,80.6,1998
5127,1531,7585,50.4,5230.4,76.8,1998
5128,1532,8064.8,37.8,5607.8,45.2,1998
5129,1533,8596.2,131.8,6153.2,33.4,1998
5130,1611,18472,14512,23.6,578.2,1998
5131,1612,12891.8,9988,208.2,437.4,1998
5132,1613,13389.6,10319.6,19.6,597,1998
5133,1614,14228,10670.4,196.6,674.2,1998
5134,1621,11246.6,8244,11.2,425.8,1998
5135,1622,26252.4,19372,31.2,1579.4,1998
5136,1623,16998.2,11396.8,54.6,1576.6,1998
5137,1624,16125.4,10666.6,74.6,1663.8,1998
5138,1631,17665.2,13152,13.8,1098,1998
5139,1632,13445.4,9492.2,132,1098.6,1998
5140,1633,19942.4,12728.2,50.4,2533.8,1998
5141,1634,16243.6,8863.8,78.6,3318.6,1998
5142,1651,2.4,0.8,0.8,0,1998
5143,1652,0.8,0.4,0.4,0,1998
5144,1653,2.6,1,1,0,1998
5145,1654,1342.4,420.8,43,494.4,1998
5146,1655,0.8,0.4,0.4,0,1998
5147,1711,16643.4,9572.2,107.2,1023.8,1998
5148,1712,24225,8592,419.4,4758,1998
5149,1713,15067.8,3005.2,593.6,5041.8,1998
5150,1722,13729.2,7354,134,2416,1998
5151,1723,24457,6255.2,455,8673,1998
5152,1724,18122.8,5522,365.2,6103.6,1998
5153,1731,13576.4,6820.8,117.6,3252.4,1998
5154,1732,13078.4,6113.4,111.2,3449.8,1998
5155,1733,13460.4,4590,135.8,4716.4,1998
5156,1811,8219.6,6333.6,357.8,494.8,1998
5157,1812,9233.6,7525.4,279.6,296.4,1998
5158,1813,8991.8,6661.8,713.2,244.8,1998
5159,1814,10950,9085.8,505,319.4,1998
5160,1821,10750.6,5799.6,2326.6,383.6,1998
5161,1822,2885,205.6,1488,49.4,1998
5162,1823,4437.8,490.2,2564.6,67.2,1998
5163,1824,20097.2,16464.6,1218.6,602.6,1998
5164,1831,3606.6,2477.2,451.6,162.8,1998
5165,1832,7866.8,5582,1031.4,361,1998
5166,1833,10619.8,8628.6,320,300.8,1998
5167,1834,10585.8,7782.2,692,372.6,1998
5168,1911,17386.4,10125.4,314.6,3317,1998
5169,1912,14660.2,8163,585.8,3127.6,1998
5170,1913,8436.2,2877,1599,1886.6,1998
5171,1914,13704.4,4109.2,3576,1729.4,1998
5172,1915,12880.8,7172.6,1817.8,1802.2,1998
5173,1921,11259.2,7431.4,142.2,1734.8,1998
5174,1922,16172.4,11655.2,314.8,2017.4,1998
5175,1923,9293,6569,547.2,1046.2,1998
5176,1924,10592.8,8428.8,305.2,766.6,1998
5177,1925,23755,17607.8,1623.4,1490.2,1998
5178,1931,10432.4,5191,970,2230.8,1998
5179,1932,10637,8218.4,207.4,747.8,1998
5180,1933,9692.2,7609.6,232.2,733.8,1998
5181,1934,19787.2,15791.4,812.6,987.6,1998
5182,1935,15157.4,12573.4,405.8,602.2,1998
5183,2011,17740.8,8336.6,245,1903.6,1998
5184,2012,11753.2,5079.8,449.2,2829.6,1998
5185,2013,13143,5979.6,1073.8,2625.8,1998
5186,2022,9322.4,4019,2328.6,964,1998
5187,2023,9790.4,4850,1998.8,886.2,1998
5188,2024,11320.8,4293.8,2347.6,1090.8,1998
5189,2031,10946,5131,237.4,2292.8,1998
5190,2032,10463.8,4836.6,433.2,2772.6,1998
5191,2033,7615.4,2530.4,1081.4,1038.4,1998
5192,2211,23540,17416.2,568.4,509.8,1998
5193,2212,20554.4,8776.6,6691.6,319.6,1998
5194,2213,11773.2,3798.8,5109.2,155.6,1998
5195,2221,8998.4,1973.2,4968.6,100,1998
5196,2222,9323,37.8,7302,29.8,1998
5197,2223,11391.8,42,9081.8,60.8,1998
5198,2232,8624.2,68,6633.6,48.8,1998
5199,2233,8968.4,35.4,7120.6,42,1998
5200,2234,9615.6,58,7376.4,69.8,1998
5201,2411,21862,12226.8,1244,1730.4,1998
5202,2412,18403.6,7811.8,665.8,1841.4,1998
5203,2413,23652.6,8778.4,1176.2,2662.8,1998
5204,2422,9819.2,2920.8,3042,1404.4,1998
5205,2423,12131.8,4306.4,2526.2,2251.6,1998
5206,2424,13351.4,3143.6,3099.4,2966.4,1998
5207,2431,7752.4,2725.8,1482.4,1464.8,1998
5208,2432,19123.2,6878.6,3220.6,3566.4,1998
5209,2433,23303.4,10611.4,3602,2817.2,1998
5210,2511,12365,7217.8,52,2261.8,1998
5211,2512,19606,7145.8,725.4,6349.2,1998
5212,2513,8034.2,2482.6,2925.8,547.4,1998
5213,2514,16684,7249.4,119.8,4963.2,1998
5214,2515,16165.2,3920,737.4,6820.4,1998
5215,2521,19193,5335.4,156.4,8118.2,1998
5216,2522,14458.6,1876.8,259.2,7973.6,1998
5217,2523,14799.4,5158.4,84.8,5273.6,1998
5218,2524,13239.2,2482.6,186.8,6765.4,1998
5219,2525,12484.8,1079.2,347,7195.6,1998
5220,2531,8777.8,195.4,5956.2,271.8,1998
5221,2532,11813.8,206,8067.6,362.6,1998
5222,2533,11561.4,674.4,4787.4,2656.6,1998
5223,2534,14240.6,692.4,1987.2,7243.8,1998
5224,2535,12820.6,560,907.4,7356.6,1998
5225,3100,24143.8,19211.8,37.8,748,1998
5226,111,367,188.3,92.4,37,1999
5227,112,345.9,197.4,37.2,33.9,1999
5228,113,600.5,339.1,132.9,39.8,1999
5229,114,5666.9,3827.1,692.4,233,1999
5230,121,3644.2,2093.5,501.3,174.2,1999
5231,122,1255.1,716.5,152.5,82.1,1999
5232,123,7425.1,4204.9,1784.4,335.2,1999
5233,124,714.6,82.8,390.6,16.2,1999
5234,131,5968.9,1243.6,2464.4,155,1999
5235,132,3313.7,765.8,1791.6,101,1999
5236,133,7826.5,312.8,5054.5,55.8,1999
5237,211,9032.1,1391.4,5483.3,143.7,1999
5238,212,10766.4,45.6,6925.8,42.9,1999
5239,213,8084.3,31.5,4994.8,24,1999
5240,214,6113,44.1,4442,45.4,1999
5241,215,6442.8,25.3,4003.9,32.4,1999
5242,221,5795.1,39.5,3918,28.5,1999
5243,222,14835.3,2539.9,8296.6,201.3,1999
5244,223,7260,54.5,5254.4,47.9,1999
5245,224,4925.5,17.4,3352.4,26.9,1999
5246,225,3242.5,9.6,2132,28.1,1999
5247,231,2122.8,8.7,1525.5,14.8,1999
5248,232,4405.2,17.1,2825.8,11.7,1999
5249,233,9136.5,1817.1,4591.4,197.6,1999
5250,234,12266.4,4492.9,4503.1,497.3,1999
5251,235,9686.9,4753.3,1833.7,252.2,1999
5252,311,3969.4,21.8,2562.4,22.6,1999
5253,312,5842.3,15.8,3676.6,28.5,1999
5254,313,7253.2,110.1,4720.1,41.2,1999
5255,314,6279.8,403.5,4136,61.4,1999
5256,321,9373.4,35.8,6424.1,52.1,1999
5257,322,5856.6,16.4,4188.9,23.2,1999
5258,323,9267.9,26.4,7003.2,56.6,1999
5259,324,9067.4,42.7,6317.3,40.4,1999
5260,331,11467.1,1202.4,7509.8,125.9,1999
5261,332,7817.5,101.5,5457.9,38.5,1999
5262,333,5198.3,45.9,3851,30.6,1999
5263,334,9569.7,263.3,7180.3,102.8,1999
5264,411,6982.8,28.3,5111.7,25.1,1999
5265,412,12650.5,100,9878,51.6,1999
5266,413,11571.3,129.8,8683.2,126.5,1999
5267,414,13156.2,99.1,9980.3,87.2,1999
5268,421,12898.7,127.5,8777.8,139.7,1999
5269,422,7513.8,219,4550.3,461.2,1999
5270,423,17239,560.3,7844.5,3531.6,1999
5271,424,10530.8,433.9,2590.8,3815.2,1999
5272,431,12652.4,983.8,6147.2,2111.8,1999
5273,432,18402.7,4426.5,146.3,8282.7,1999
5274,433,14807.4,7933.2,86.8,3262,1999
5275,434,3959.7,248.7,1120.5,1418.6,1999
5276,511,17139.7,89.6,13013.2,72.2,1999
5277,512,10478.4,67.8,7336.2,51.7,1999
5278,513,9559.6,51.8,6685.4,52.7,1999
5279,522,9691.5,43.9,6507.3,65.8,1999
5280,523,13313.8,99,9368.6,57.4,1999
5281,524,10342.3,76.2,7350.4,100.7,1999
5282,531,5734.5,698.2,2845.1,509.4,1999
5283,532,8734.6,139.5,4839.3,929.8,1999
5284,533,8789.2,56.7,4927.6,99.9,1999
5285,611,10138.3,49.4,7372.3,35.4,1999
5286,612,10577.2,31.5,7456.1,60.1,1999
5287,613,9776.3,37.2,7186.4,31.7,1999
5288,614,11209.8,157.7,8355.7,37.9,1999
5289,621,8501.1,30.8,5799.8,21.9,1999
5290,622,3994.8,16.5,2906.8,14,1999
5291,623,6837.2,26.3,5390.8,27.4,1999
5292,624,9869.5,51.3,7221.3,33,1999
5293,631,10451.7,36.4,7911.6,43.5,1999
5294,632,11140.9,32.8,8838.6,46.1,1999
5295,633,7821.1,24.7,5917.3,36.3,1999
5296,634,5535,9.5,4032.8,17.7,1999
5297,711,6856.5,40.4,4662,25.2,1999
5298,712,7456.4,29.4,5010.4,51.8,1999
5299,713,7427.4,30.5,5075.2,52.4,1999
5300,714,4524.7,10.3,3033.3,32.7,1999
5301,715,5374.9,23.4,3599.4,70.4,1999
5302,722,5127.2,20.6,3286.2,36.2,1999
5303,723,5707.2,13.8,3818.6,21.3,1999
5304,724,5444.6,18.3,3651.6,27.6,1999
5305,725,6540.7,17,4399.8,37.9,1999
5306,726,6417.1,24.2,4325.6,31.6,1999
5307,731,5516.8,19.6,3892.5,21,1999
5308,732,5243.9,12.5,3435.6,19.3,1999
5309,733,6561.6,15.9,4447.5,38.2,1999
5310,734,5739.9,47.3,3931,29,1999
5311,735,7995,33.7,5420.7,30.5,1999
5312,811,21823.9,15742.2,91.8,1722.2,1999
5313,812,15125.9,10426.1,35.1,1525.6,1999
5314,813,19625.3,10166.3,81,4287.3,1999
5315,814,11567.4,4529.2,2598.7,1217.1,1999
5316,815,14986.7,7180,120.3,3743.7,1999
5317,821,9207.2,2878.2,55.8,3573.5,1999
5318,822,19179,4473.2,180.2,8358.1,1999
5319,823,22229,3829.5,2286.3,8360.1,1999
5320,824,15101.3,1554.2,1954.9,6352.5,1999
5321,825,9532.8,483.1,4503.5,1264.4,1999
5322,831,15127.2,2619.3,4213.8,3163.9,1999
5323,832,9528.9,471.3,5654.4,273.6,1999
5324,833,17415.5,6344.9,731.1,5305.9,1999
5325,834,22016.1,10170.6,3025.9,2404.3,1999
5326,835,17384.6,2927.7,8382,962,1999
5327,911,11986.1,1743.6,1443.4,5060,1999
5328,912,14961.5,3940.9,70.3,5895.8,1999
5329,913,15758,4911.5,150,4095.7,1999
5330,914,16487.5,3480.7,363.1,1060.4,1999
5331,915,12201.3,5403.5,963.1,1772.3,1999
5332,921,13643.4,2622.9,25.2,6262.7,1999
5333,922,16579.9,3214.5,51.8,7647.5,1999
5334,923,14687.9,2022.1,208.6,7277.3,1999
5335,924,9024.8,733.1,64,5149.7,1999
5336,925,6744.5,2827.8,1474.8,568.8,1999
5337,931,12831.8,968.9,738.4,6443.3,1999
5338,932,8946.9,264.2,4515.6,989.4,1999
5339,933,8404.8,464.2,1734.5,3091.2,1999
5340,934,7216.6,87.7,4475.4,208.2,1999
5341,935,3949.5,531.2,2011.9,187.7,1999
5342,1011,7043.3,26.3,4524.9,48.9,1999
5343,1012,6972.6,15.9,4632.9,32.8,1999
5344,1013,12435.3,253.3,1941.1,6412.9,1999
5345,1014,6637.2,62.3,4389.5,57.8,1999
5346,1021,6028.2,29.7,3637.5,25.2,1999
5347,1022,6730.8,132.5,3611.9,748.5,1999
5348,1023,6772.1,187.6,1179.4,2977.6,1999
5349,1024,13753.6,224.4,1484.1,7425,1999
5350,1031,22170,823.1,78.6,14147.4,1999
5351,1032,13131.1,339.3,106.5,8387.7,1999
5352,1033,16011.9,727.1,3736.6,7595.4,1999
5353,1034,16873.8,1563,2958.6,8027.8,1999
5354,1111,9757.1,283.8,5126.9,1065.5,1999
5355,1112,8959.9,111.5,5081.8,708,1999
5356,1113,4960.8,16.7,3423.3,18.7,1999
5357,1114,2732.7,17.2,1781.4,21.1,1999
5358,1115,4181.9,9.5,2746.5,17.5,1999
5359,1121,8053.7,128.6,4344.3,944.2,1999
5360,1122,6520.7,41.2,4368.7,37.1,1999
5361,1123,5156.6,33.7,3465.7,29.5,1999
5362,1124,3144.9,30.6,2040.1,16.7,1999
5363,1125,3709.1,8.1,2293.4,15.3,1999
5364,1131,4563,21,3098.3,14.8,1999
5365,1132,6520,19.6,4330.3,24.1,1999
5366,1133,7420,51.4,4781.6,43.6,1999
5367,1134,3881.7,32.9,2688,23.6,1999
5368,1135,4765.9,230.2,2429.4,677.1,1999
5369,1211,10596.3,1929.4,1001.7,4463.3,1999
5370,1212,12192.7,6528,226.3,2765.2,1999
5371,1213,9776.6,3295.8,1235.6,3048.3,1999
5372,1214,3372.5,2115,389.7,395.2,1999
5373,1215,8638.5,2998.8,416.4,3228.3,1999
5374,1221,9509.2,3330.8,691.4,3096,1999
5375,1222,4125.3,94.8,2778.5,56.4,1999
5376,1223,4147.9,75.2,2494.5,56.2,1999
5377,1224,3298.5,1007.8,1665.8,100.3,1999
5378,1225,6294.6,728.7,2122.8,1066.9,1999
5379,1231,10988.3,3763.5,2714.6,656.1,1999
5380,1232,6180.4,2027.4,1787.9,434.9,1999
5381,1233,10185.9,245.6,3273.2,3441.3,1999
5382,1234,18521.7,991.1,110.7,11487.5,1999
5383,1235,12006,1147.8,262.3,7082.4,1999
5384,1411,14561.3,3737.6,302.5,6617.2,1999
5385,1412,13443.4,2750.7,327.8,6217.1,1999
5386,1413,12873.6,2396.7,674.1,6119.6,1999
5387,1414,9813.7,2249.8,512.2,4428,1999
5388,1421,13075,1336.2,756.7,6531.7,1999
5389,1422,14129.7,734.4,1168.6,7250.1,1999
5390,1423,9841.9,1031.8,1157.7,4439.7,1999
5391,1424,8057.9,4086.9,831.6,1806.5,1999
5392,1431,9458.7,2388.2,212.5,4387.7,1999
5393,1432,7548.9,4101.9,138.5,1977.4,1999
5394,1433,9235.6,3686,253.7,3214,1999
5395,1434,10200.7,5126.5,237.6,2827.2,1999
5396,1511,9084.5,152.2,6097.4,88.6,1999
5397,1512,6478.8,155.7,4456,49,1999
5398,1513,6332.3,645.5,3281,451.5,1999
5399,1522,10015.7,63.3,6761.2,53.6,1999
5400,1523,7312.7,73.2,4710.9,55.3,1999
5401,1524,8445.5,87.2,5677.2,77.3,1999
5402,1531,7610,42.2,4982.7,81.9,1999
5403,1532,8062.4,30.9,5320.9,42.1,1999
5404,1533,8617.6,125.9,5892.6,36.7,1999
5405,1611,18488.5,14142,25.8,593.1,1999
5406,1612,12881.9,9692.5,233.6,447.2,1999
5407,1613,13344.8,9982.3,21.3,618.5,1999
5408,1614,14319.5,10458.2,203.8,679.1,1999
5409,1621,11271.8,7990.5,12.6,435.9,1999
5410,1622,26470.7,18932,29.6,1683.7,1999
5411,1623,17156.1,11078.4,57.3,1669.3,1999
5412,1624,16318.2,10356.8,73.8,1743.4,1999
5413,1631,17755.6,12811.5,15.4,1146.5,1999
5414,1632,13743.7,9431.1,130,1159.3,1999
5415,1633,20231.7,12348.6,55.7,2700.4,1999
5416,1634,16546.3,8468.9,88.3,3571.8,1999
5417,1651,1.7,0.4,0.4,0,1999
5418,1652,0.4,0.2,0.2,0,1999
5419,1653,1.8,0.5,0.5,0,1999
5420,1654,1193.2,344.9,26,444.2,1999
5421,1655,0.4,0.2,0.2,0,1999
5422,1711,16786.7,9253.6,117.6,1044.4,1999
5423,1712,24645,8199.5,434.7,4918,1999
5424,1713,15237.4,2902.1,577.3,4986.9,1999
5425,1722,13935.6,7101,135.5,2501.5,1999
5426,1723,24927,5838.1,453,8884,1999
5427,1724,18280.9,5190,374.1,6139.8,1999
5428,1731,13795.7,6488.9,128.3,3429.2,1999
5429,1732,13275.7,5820.7,121.1,3604.9,1999
5430,1733,13653.2,4263.5,137.4,4846.2,1999
5431,1811,8342.3,6371.8,349.4,483.4,1999
5432,1812,9308.8,7482.2,273.3,306.2,1999
5433,1813,9044.4,6618.4,675.6,225.9,1999
5434,1814,10928,8976.4,491.5,320.7,1999
5435,1821,11108.8,5928.3,2280.8,393.8,1999
5436,1822,2931.5,219.3,1375,54.2,1999
5437,1823,4230.9,495.6,2196.3,63.1,1999
5438,1824,20237.1,16404.3,1211.8,621.8,1999
5439,1831,3826.3,2637.1,441.3,174.9,1999
5440,1832,7970.9,5615.5,1013.2,367,1999
5441,1833,10678.4,8556.3,334.5,307.4,1999
5442,1834,10850.4,7883.6,689.5,384.3,1999
5443,1911,17278.2,9919.2,334.8,3136.5,1999
5444,1912,14506.1,8135,528.9,2879.8,1999
5445,1913,8442.6,2850,1554,1824.3,1999
5446,1914,13819.2,4099.6,3408,1737.2,1999
5447,1915,12907.4,7251.8,1710.4,1690.1,1999
5448,1921,11186.6,7323.2,142.1,1610.4,1999
5449,1922,16285.7,11779.6,291.4,1819.2,1999
5450,1923,9227.5,6613,516.1,908.1,1999
5451,1924,10689.4,8536.9,290.6,692.8,1999
5452,1925,23793.5,17509.4,1525.7,1496.1,1999
5453,1931,10455.2,5261,942.5,1985.4,1999
5454,1932,10780,8271.7,205.7,682.9,1999
5455,1933,9766.1,7686.3,214.1,667.9,1999
5456,1934,19917.6,15750.2,800.3,979.3,1999
5457,1935,15136.7,12435.2,398.4,596.6,1999
5458,2011,17929.9,7967.8,262,1964.3,1999
5459,2012,11807.1,4929.4,451.1,2822.3,1999
5460,2013,13044.5,5889.8,1019.4,2508.9,1999
5461,2022,9348.2,3947.5,2256.8,955.5,1999
5462,2023,9814.2,4831,1909.9,878.1,1999
5463,2024,11326.4,4232.4,2257.3,1060.9,1999
5464,2031,10929,4939.5,229.2,2276.4,1999
5465,2032,10322.9,4749.3,403.1,2595.3,1999
5466,2033,7542.2,2554.2,1004.7,946.7,1999
5467,2211,23543,16752.6,610.2,517.9,1999
5468,2212,20527.7,8268.8,6585.3,321.8,1999
5469,2213,11729.6,3542.4,4991.1,155.8,1999
5470,2221,8943.2,1846.1,4798.8,104.5,1999
5471,2222,9257.5,35.9,6996,28.9,1999
5472,2223,11290.4,39.5,8714.9,59.9,1999
5473,2232,8564.6,65,6341.3,50.4,1999
5474,2233,8886.2,35.7,6813.3,45.5,1999
5475,2234,9512.8,56.5,7012.7,73.9,1999
5476,2411,22047.5,11675.4,1314,1805.2,1999
5477,2412,18681.8,7364.4,680.9,1910.7,1999
5478,2413,23923.3,8156.2,1212.6,2744.4,1999
5479,2422,9737.1,2801.9,2933.5,1299.7,1999
5480,2423,12185.9,4130.2,2509.1,2250.3,1999
5481,2424,13507.7,2911.8,3033.7,3044.7,1999
5482,2431,7727.2,2579.4,1457.2,1461.9,1999
5483,2432,19328.6,6678.8,3174.3,3584.2,1999
5484,2433,23459.2,10415.2,3523,2821.1,1999
5485,2511,12615,6983.9,58.5,2420.9,1999
5486,2512,19998.5,6581.9,792.7,6646.1,1999
5487,2513,8109.6,2262.3,2973.9,559.7,1999
5488,2514,17168.5,6859.7,131.4,5324.6,1999
5489,2515,16720.6,3434.5,752.2,7301.7,1999
5490,2521,19742.5,4832.2,172.7,8529.6,1999
5491,2522,14713.8,1609.4,264.6,7977.8,1999
5492,2523,15157.7,4674.7,94.4,5597.3,1999
5493,2524,13452.1,2251.3,202.9,6757.7,1999
5494,2525,12620.4,966.6,333.5,7003.3,1999
5495,2531,8791.9,155.7,5769.1,239.9,1999
5496,2532,11866.4,181.5,7808.3,320.3,1999
5497,2533,11595.2,579.7,4601.7,2582.3,1999
5498,2534,14241.8,582.2,1841.1,6994.4,1999
5499,2535,12978.8,497,850.7,7139.8,1999
5500,3100,24265.9,18834.9,42.4,768.5,1999
5501,111,510.2,274,98.8,48.6,2001
5502,112,423,246.6,45,39.6,2001
5503,113,641.3,363.6,137.2,41,2001
5504,114,6430.4,4222.1,748.2,305.2,2001
5505,121,3994.9,2242.4,523.3,193.2,2001
5506,122,1496.5,856.7,182.2,100.7,2001
